customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,vehicle_type
UB16654,washington,4718.558501,No,Basic,Master,2/27/11,Disabled,M,15680,Urban,Divorced,64,20.0,29,0.0,8,Personal Auto,Personal L3,Offer4,Web,260.879903,Four-Door Car,Medsize,A
NB96938,oregon,4958.016206,No,Basic,College,2/11/11,Medical Leave,M,22842,Suburban,Married,65,20.0,53,0.0,9,Personal Auto,Personal L2,Offer1,Agent,468.0,Four-Door Car,Medsize,A
GA98025,arizona,12875.59874,No,Basic,Bachelor,2/4/11,Retired,M,26121,Suburban,Single,119,12.0,51,0.0,2,Personal Auto,Personal L2,Offer1,Call Center,754.115474,SUV,Medsize,A
TH59993,california,2464.510412,No,Basic,College,1/28/11,Employed,F,40982,Rural,Married,62,6.0,88,0.0,1,Corporate Auto,Corporate L1,Offer1,Web,106.665934,Four-Door Car,Medsize,A
FS67856,california,13869.92705,Yes,Basic,College,1/21/11,Employed,M,28432,Suburban,Married,118,1.0,59,0.0,2,Personal Auto,Personal L3,Offer2,Branch,612.300581,SUV,Small,A
AL95338,california,6679.139606,No,Extended,High School or Below,2/10/11,Unemployed,F,0,Suburban,Single,91,3.0,94,0.0,5,Personal Auto,Personal L2,Offer1,Agent,655.2,Four-Door Car,Medsize,A
NB86692,nevada,2690.477161,No,Basic,College,1/2/11,Employed,F,60060,Urban,Married,67,24.0,12,0.0,1,Personal Auto,Personal L3,Offer4,Web,320.629479,Four-Door Car,Medsize,A
XT58648,arizona,8646.504109,Yes,Basic,High School or Below,1/2/11,Employed,F,64125,Urban,Married,108,3.0,44,0.0,3,Personal Auto,Personal L2,Offer2,Branch,369.818708,SUV,Large,A
TY43440,california,8819.018934,Yes,Basic,High School or Below,1/10/11,Employed,M,99845,Suburban,Married,110,23.0,25,1.0,8,Personal Auto,Personal L3,Offer2,Branch,528.0,SUV,Medsize,A
TD97297,oregon,8545.608946,No,Basic,Bachelor,2/25/11,Employed,M,35456,Urban,Married,109,14.0,58,0.0,6,Personal Auto,Personal L1,Offer3,Agent,505.082702,Sports Car,Medsize,A
QN76596,california,13345.13545,No,Basic,Bachelor,1/28/11,Employed,M,80277,Rural,Married,112,6.0,40,1.0,2,Corporate Auto,Corporate L2,Offer1,Agent,36.975673,SUV,Medsize,A
WI86229,oregon,7807.216137,No,Extended,Master,1/24/11,Employed,M,52162,Urban,Divorced,99,1.0,63,0.0,4,Personal Auto,Personal L2,Offer1,Agent,251.152889,Two-Door Car,Large,A
DP19820,oregon,11436.42994,No,Extended,College,1/15/11,Unemployed,M,0,Suburban,Single,135,12.0,84,4.0,2,Personal Auto,Personal L2,Offer2,Branch,980.52817,SUV,Small,A
XR99310,california,3163.283136,No,Extended,College,1/15/11,Employed,M,97266,Suburban,Married,79,29.0,84,0.0,1,Special Auto,Special L3,Offer2,Agent,546.052144,Two-Door Car,Medsize,A
SW93780,arizona,2398.740007,No,Basic,Master,1/23/11,Retired,M,24182,Suburban,Divorced,66,12.0,32,0.0,1,Personal Auto,Personal L3,Offer4,Web,316.8,Four-Door Car,Large,A
SC31713,california,8175.315246,No,Extended,College,1/31/11,Unemployed,F,0,Suburban,Single,80,25.0,80,0.0,2,Personal Auto,Personal L3,Offer1,Agent,384.0,Four-Door Car,Medsize,A
HI16452,oregon,3028.780121,No,Extended,High School or Below,2/1/11,Unemployed,M,0,Suburban,Single,94,27.0,52,1.0,1,Special Auto,Special L3,Offer1,Branch,483.881752,Four-Door Car,Medsize,A
CH76379,oregon,4236.814353,No,Basic,Bachelor,2/28/11,Unemployed,M,0,Suburban,Single,61,21.0,13,0.0,3,Personal Auto,Personal L3,Offer1,Agent,292.8,Four-Door Car,Medsize,A
II37789,arizona,10004.02761,No,Extended,College,2/18/11,Unemployed,F,0,Suburban,Single,94,7.0,4,0.0,2,Corporate Auto,Corporate L3,Offer1,Branch,807.168846,Four-Door Car,Large,A
WX37953,oregon,2780.729047,No,Basic,College,2/22/11,Employed,F,94943,Suburban,Married,69,3.0,22,0.0,1,Personal Auto,Personal L2,Offer2,Web,387.545055,Four-Door Car,Medsize,A
EW16697,arizona,2552.00081,No,Basic,High School or Below,1/16/11,Employed,F,50201,Rural,Married,64,21.0,99,0.0,1,Personal Auto,Personal L3,Offer4,Agent,99.894584,Two-Door Car,Medsize,A
MR46875,washington,4860.580033,No,Basic,Master,1/13/11,Employed,M,41126,Urban,Divorced,61,28.0,89,0.0,8,Corporate Auto,Corporate L2,Offer3,Call Center,199.281404,Four-Door Car,Medsize,A
DF62718,california,7294.40195,No,Extended,High School or Below,2/20/11,Employed,F,83488,Suburban,Married,90,14.0,20,0.0,3,Personal Auto,Personal L2,Offer4,Agent,432.784577,Four-Door Car,Large,A
BC85847,california,6872.043512,No,Basic,Bachelor,1/22/11,Unemployed,F,0,Suburban,Single,64,0.0,72,0.0,2,Corporate Auto,Corporate L1,Offer1,Call Center,585.058877,Four-Door Car,Small,A
BE10809,california,4250.282624,Yes,Basic,High School or Below,1/18/11,Unemployed,F,0,Suburban,Single,61,17.0,1,1.0,7,Personal Auto,Personal L1,Offer1,Agent,292.8,Four-Door Car,Small,A
FC52000,oregon,4306.55935,No,Basic,College,2/17/11,Employed,F,26322,Rural,Married,111,8.0,94,2.0,1,Corporate Auto,Corporate L1,Offer3,Branch,180.346146,SUV,Medsize,A
HJ64867,arizona,5895.106386,No,Basic,College,2/5/11,Employed,F,78352,Rural,Divorced,74,33.0,3,0.0,7,Personal Auto,Personal L2,Offer4,Web,152.365482,Two-Door Car,Medsize,A
FV21968,nevada,5973.976904,No,Basic,Bachelor,1/26/11,Employed,F,41611,Rural,Married,74,14.0,8,0.0,8,Special Auto,Special L2,Offer1,Branch,113.801497,Four-Door Car,Medsize,A
LE43061,california,3728.83013,No,Premium,High School or Below,2/20/11,Unemployed,M,0,Suburban,Single,105,13.0,22,0.0,1,Personal Auto,Personal L3,Offer1,Web,756.0,Four-Door Car,Medsize,A
YU32377,oregon,6553.943457,No,Basic,College,1/5/11,Unemployed,F,0,Suburban,Single,61,4.0,68,0.0,2,Corporate Auto,Corporate L2,Offer3,Call Center,365.820487,Two-Door Car,Medsize,A
YB58105,california,10865.86075,No,Premium,High School or Below,2/14/11,Unemployed,M,0,Suburban,Single,110,27.0,48,1.0,2,Corporate Auto,Corporate L1,Offer1,Agent,1066.913401,Four-Door Car,Large,A
LX46285,oregon,9031.214859,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,15.0,47,0.0,9,Personal Auto,Personal L2,Offer1,Branch,650.52179,Sports Car,Medsize,A
LO17461,arizona,2885.742441,No,Basic,High School or Below,2/16/11,Employed,F,35654,Suburban,Married,72,17.0,19,0.0,1,Personal Auto,Personal L1,Offer2,Branch,515.122954,Two-Door Car,Small,A
WL13766,arizona,2482.195895,No,Basic,High School or Below,1/31/11,Employed,M,31093,Urban,Single,64,1.0,22,0.0,1,Personal Auto,Personal L3,Offer3,Branch,274.956819,Four-Door Car,Medsize,A
ST78006,oregon,4594.263722,No,Basic,High School or Below,1/1/11,Unemployed,F,0,Rural,Married,63,11.0,10,1.0,3,Personal Auto,Personal L2,Offer4,Call Center,139.331764,Four-Door Car,Medsize,A
SR71068,washington,3933.813993,Yes,Basic,High School or Below,1/23/11,Employed,M,25927,Suburban,Single,103,6.0,20,0.0,1,Personal Auto,Personal L3,Offer2,Web,674.973614,SUV,Medsize,A
EN54716,oregon,2395.57,Yes,Basic,Doctor,1/27/11,Disabled,F,21986,Suburban,Divorced,63,1.0,9,0.0,1,Personal Auto,Personal L1,Offer2,Branch,333.696228,Two-Door Car,Medsize,A
ZJ27465,california,14137.23043,No,Basic,College,2/18/11,Employed,F,31794,Suburban,Divorced,119,12.0,16,0.0,2,Personal Auto,Personal L3,Offer1,Agent,571.2,SUV,Medsize,A
JG81480,oregon,10622.51656,No,Basic,Bachelor,1/12/11,Employed,F,25634,Rural,Married,67,12.0,53,0.0,2,Personal Auto,Personal L2,Offer4,Call Center,144.728404,Four-Door Car,Medsize,A
UR56056,oregon,10881.77039,No,Extended,Bachelor,2/6/11,Employed,M,73268,Rural,Married,137,30.0,35,0.0,3,Personal Auto,Personal L3,Offer3,Agent,41.139806,SUV,Medsize,A
GP67816,california,23208.39416,No,Premium,High School or Below,1/16/11,Employed,F,60233,Urban,Married,116,29.0,63,0.0,2,Personal Auto,Personal L2,Offer2,Branch,481.265179,Two-Door Car,Medsize,A
JX68983,oregon,2744.519593,No,Basic,Bachelor,2/9/11,Employed,M,94648,Suburban,Divorced,69,19.0,64,0.0,1,Personal Auto,Personal L2,Offer1,Branch,331.2,Four-Door Car,Medsize,A
FY74419,nevada,5470.060561,Yes,Extended,Bachelor,2/17/11,Employed,F,54507,Suburban,Married,138,20.0,11,0.0,1,Personal Auto,Personal L2,Offer2,Agent,702.990032,SUV,Medsize,A
SI31035,arizona,5368.887709,No,Basic,Doctor,1/3/11,Employed,M,59601,Suburban,Married,67,28.0,2,0.0,6,Personal Auto,Personal L3,Offer4,Branch,321.6,Four-Door Car,Medsize,A
AN47199,nevada,8858.352032,No,Extended,College,2/11/11,Unemployed,F,0,Rural,Married,80,6.0,28,0.0,2,Personal Auto,Personal L2,Offer1,Agent,81.255741,Two-Door Car,Large,A
GW25077,oregon,5293.368089,No,Extended,Bachelor,2/18/11,Employed,F,38521,Urban,Married,134,15.0,71,0.0,1,Personal Auto,Personal L2,Offer1,Branch,557.184015,SUV,Medsize,A
PF88939,nevada,7860.086842,No,Basic,Doctor,2/28/11,Disabled,M,21726,Suburban,Married,104,20.0,79,0.0,8,Personal Auto,Personal L2,Offer2,Branch,697.010998,SUV,Medsize,A
TN56613,arizona,5358.269985,No,Extended,Bachelor,1/23/11,Employed,F,83771,Urban,Married,133,26.0,18,0.0,1,Personal Auto,Personal L3,Offer4,Web,482.328161,Sports Car,Medsize,A
KN13494,washington,5181.620895,Yes,Basic,Master,2/3/11,Employed,F,97131,Suburban,Married,64,5.0,80,0.0,6,Personal Auto,Personal L1,Offer2,Agent,307.2,Four-Door Car,Small,A
VP84987,california,17497.52201,Yes,Basic,College,2/28/11,Unemployed,M,0,Suburban,Divorced,73,9.0,94,0.0,2,Personal Auto,Personal L3,Offer1,Agent,350.4,Two-Door Car,Medsize,A
MR37609,oregon,16414.04415,No,Basic,College,2/6/11,Unemployed,M,0,Suburban,Married,112,11.0,9,0.0,2,Special Auto,Special L1,Offer1,Web,682.422936,SUV,Medsize,A
IL43607,california,2742.844251,No,Basic,High School or Below,1/2/11,Employed,F,64519,Suburban,Married,69,6.0,29,1.0,1,Corporate Auto,Corporate L3,Offer3,Branch,331.2,Four-Door Car,Medsize,A
UO40726,oregon,3146.037899,No,Extended,Bachelor,2/21/11,Employed,F,28089,Suburban,Single,82,11.0,72,1.0,1,Personal Auto,Personal L2,Offer4,Agent,411.856297,Two-Door Car,Medsize,A
KU54022,nevada,3323.856125,No,Extended,High School or Below,1/25/11,Disabled,F,12762,Suburban,Married,86,10.0,14,0.0,1,Corporate Auto,Corporate L3,Offer4,Agent,412.8,Two-Door Car,Medsize,A
ER24015,arizona,6930.625422,No,Premium,College,2/11/11,Employed,M,29318,Suburban,Single,198,29.0,96,5.0,1,Personal Auto,Personal L3,Offer2,Agent,1386.824722,SUV,Medsize,A
YX91403,arizona,2909.547713,No,Basic,High School or Below,2/7/11,Employed,F,88944,Rural,Single,72,24.0,36,0.0,1,Personal Auto,Personal L3,Offer2,Branch,113.805875,Four-Door Car,Medsize,A
YP53257,oregon,10179.71704,Yes,Premium,Bachelor,1/5/11,Retired,F,14290,Suburban,Married,271,20.0,40,0.0,1,Personal Auto,Personal L3,Offer1,Agent,1300.8,Luxury SUV,Medsize,A
LU53495,california,2888.853662,No,Basic,College,1/3/11,Employed,M,65412,Rural,Married,73,1.0,74,1.0,1,Personal Auto,Personal L2,Offer3,Branch,101.753098,Four-Door Car,Medsize,A
WA74455,arizona,4717.625727,No,Extended,College,1/26/11,Unemployed,M,0,Suburban,Married,131,0.0,80,0.0,1,Personal Auto,Personal L1,Offer2,Agent,628.8,SUV,Large,A
JB29250,oregon,7573.336505,No,Extended,High School or Below,1/31/11,Employed,F,87615,Suburban,Married,94,35.0,63,0.0,3,Personal Auto,Personal L2,Offer3,Branch,451.2,Four-Door Car,Medsize,A
MF19231,california,7434.675149,No,Extended,Master,2/22/11,Employed,M,28377,Suburban,Married,94,26.0,99,0.0,3,Personal Auto,Personal L1,Offer2,Call Center,451.2,Four-Door Car,Medsize,A
OG17838,washington,3549.016697,No,Extended,High School or Below,1/17/11,Employed,M,36168,Suburban,Divorced,90,16.0,14,0.0,1,Personal Auto,Personal L3,Offer3,Agent,432.0,Four-Door Car,Medsize,A
SH90947,arizona,2294.478927,No,Basic,High School or Below,1/18/11,Unemployed,F,0,Suburban,Married,62,11.0,56,0.0,1,Personal Auto,Personal L2,Offer4,Branch,313.023175,Four-Door Car,Medsize,A
OS75493,california,3848.483648,No,Extended,High School or Below,2/9/11,Employed,F,42589,Suburban,Divorced,98,8.0,73,0.0,1,Corporate Auto,Corporate L1,Offer1,Agent,470.4,Four-Door Car,Medsize,A
BW88060,california,8783.165364,No,Basic,High School or Below,1/3/11,Disabled,F,16994,Suburban,Married,112,25.0,12,0.0,8,Personal Auto,Personal L3,Offer1,Call Center,806.4,SUV,Medsize,A
IC22580,california,11533.96706,No,Extended,College,2/13/11,Employed,M,85339,Urban,Married,95,6.0,43,0.0,2,Personal Auto,Personal L1,Offer3,Agent,392.7457,Four-Door Car,Small,A
VE47660,oregon,9033.246265,No,Basic,High School or Below,2/5/11,Employed,F,30004,Suburban,Married,112,12.0,42,0.0,5,Personal Auto,Personal L3,Offer3,Web,806.4,SUV,Medsize,A
PX71218,arizona,6810.52531,No,Basic,Bachelor,1/14/11,Unemployed,M,0,Suburban,Married,65,7.0,47,0.0,2,Personal Auto,Personal L3,Offer4,Branch,733.522405,Four-Door Car,Large,A
ST31207,california,5318.89664,Yes,Basic,Bachelor,1/12/11,Employed,F,25134,Suburban,Married,67,3.0,0,0.0,6,Personal Auto,Personal L1,Offer2,Call Center,321.6,Four-Door Car,Small,A
IL66569,california,5384.431665,No,Basic,College,1/18/11,Employed,M,83689,Urban,Single,70,21.0,10,2.0,8,Corporate Auto,Corporate L3,Offer4,Call Center,307.139132,Four-Door Car,Medsize,A
BS13062,arizona,25755.27817,No,Extended,High School or Below,1/21/11,Unemployed,F,0,Suburban,Married,81,3.0,60,2.0,2,Personal Auto,Personal L2,Offer4,Call Center,388.8,Four-Door Car,Small,A
VH77056,arizona,2448.765205,No,Basic,Bachelor,2/14/11,Employed,F,40658,Rural,Married,61,24.0,79,1.0,1,Personal Auto,Personal L2,Offer3,Call Center,38.379869,Four-Door Car,Medsize,A
ZE17448,oregon,3455.23067,No,Extended,College,2/4/11,Employed,M,68401,Urban,Divorced,88,14.0,14,0.0,1,Personal Auto,Personal L1,Offer2,Agent,242.254164,Four-Door Car,Medsize,A
XV22744,oregon,15025.19126,No,Extended,Bachelor,1/25/11,Employed,F,35158,Rural,Married,76,14.0,27,0.0,2,Personal Auto,Personal L3,Offer4,Branch,165.958605,Four-Door Car,Medsize,A
BC66536,arizona,6883.686618,No,Extended,High School or Below,2/26/11,Employed,F,84869,Suburban,Married,85,5.0,65,0.0,4,Corporate Auto,Corporate L2,Offer2,Web,408.0,Four-Door Car,Medsize,A
LC25393,california,27776.28906,No,Extended,Bachelor,1/18/11,Employed,M,88220,Rural,Married,230,28.0,63,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,151.528482,Luxury Car,Small,A
CP99334,oregon,3142.81161,No,Extended,College,1/30/11,Employed,F,60108,Suburban,Married,78,0.0,63,0.0,1,Personal Auto,Personal L3,Offer1,Agent,507.060901,Four-Door Car,Medsize,A
KX80728,washington,6162.369756,No,Extended,High School or Below,1/23/11,Unemployed,M,0,Suburban,Single,89,4.0,24,0.0,4,Personal Auto,Personal L2,Offer1,Agent,941.347502,Four-Door Car,Medsize,A
OM85313,california,2921.930882,No,Basic,Master,1/15/11,Employed,M,63499,Urban,Married,73,21.0,79,0.0,1,Personal Auto,Personal L3,Offer2,Agent,278.964095,Four-Door Car,Medsize,A
SG52649,washington,8382.630118,Yes,Basic,High School or Below,2/4/11,Retired,M,19683,Suburban,Married,117,17.0,41,1.0,9,Corporate Auto,Corporate L1,Offer1,Web,561.6,Sports Car,Medsize,A
BO42776,washington,25360.10404,No,Basic,Bachelor,1/3/11,Employed,M,21442,Suburban,Married,108,16.0,83,0.0,2,Corporate Auto,Corporate L3,Offer1,Agent,518.4,SUV,Medsize,A
YC43143,arizona,7988.258292,No,Extended,High School or Below,2/1/11,Employed,F,77330,Rural,Married,99,0.0,21,0.0,3,Personal Auto,Personal L3,Offer2,Web,99.257608,Four-Door Car,Medsize,A
RV58659,washington,4422.883059,No,Basic,College,1/20/11,Employed,F,21124,Suburban,Married,112,3.0,37,0.0,1,Corporate Auto,Corporate L3,Offer4,Web,733.319294,SUV,Medsize,A
MS67230,nevada,23295.06014,No,Basic,College,1/27/11,Employed,F,86481,Urban,Single,65,9.0,69,0.0,2,Corporate Auto,Corporate L1,Offer1,Agent,189.971267,Two-Door Car,Small,A
NK73719,california,19393.21145,No,Premium,College,1/28/11,Employed,F,70503,Rural,Divorced,164,11.0,11,1.0,2,Corporate Auto,Corporate L3,Offer1,Agent,41.05291,SUV,Medsize,A
IC59236,california,4943.386117,No,Basic,College,1/28/11,Employed,F,44762,Rural,Married,62,14.0,11,0.0,6,Corporate Auto,Corporate L3,Offer1,Branch,114.51444,Four-Door Car,Medsize,A
ZE71012,nevada,26199.52707,No,Basic,Bachelor,1/6/11,Employed,M,20346,Suburban,Married,74,13.0,57,0.0,2,Corporate Auto,Corporate L2,Offer3,Agent,358.643521,Two-Door Car,Medsize,A
LC47479,oregon,28622.31443,No,Extended,College,1/11/11,Employed,M,35442,Suburban,Married,239,10.0,20,0.0,2,Personal Auto,Personal L2,Offer3,Branch,1147.2,Luxury Car,Small,A
SX25962,arizona,15055.53836,No,Basic,College,2/18/11,Employed,M,83283,Rural,Single,193,11.0,46,1.0,3,Personal Auto,Personal L2,Offer3,Branch,273.702709,Luxury Car,Medsize,A
RJ57593,arizona,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29.0,39,0.0,2,Personal Auto,Personal L3,Offer2,Agent,284.000172,Four-Door Car,Medsize,A
IK82336,oregon,14014.10119,No,Basic,College,2/13/11,Employed,F,39018,Suburban,Married,117,11.0,94,0.0,2,Personal Auto,Personal L2,Offer3,Branch,561.6,SUV,Small,A
JZ28301,oregon,5552.331515,No,Basic,College,2/28/11,Employed,F,35011,Urban,Married,70,7.0,91,0.0,8,Personal Auto,Personal L3,Offer4,Call Center,215.728468,Four-Door Car,Large,A
QP56563,oregon,2707.20846,No,Basic,College,1/13/11,Employed,M,80985,Rural,Married,67,0.0,52,0.0,1,Personal Auto,Personal L3,Offer3,Agent,124.933587,Four-Door Car,Medsize,A
ZZ42291,california,40235.9731,No,Extended,Master,1/13/11,Employed,F,77143,Rural,Married,125,5.0,49,3.0,2,Personal Auto,Personal L3,Offer1,Agent,176.006384,SUV,Small,A
AP66226,nevada,4479.494223,No,Basic,Bachelor,2/10/11,Medical Leave,M,18505,Suburban,Married,66,15.0,51,4.0,3,Personal Auto,Personal L3,Offer1,Web,316.8,Four-Door Car,Medsize,A
WH28633,california,2897.278535,No,Basic,College,1/25/11,Employed,M,75041,Rural,Single,74,30.0,42,0.0,1,Personal Auto,Personal L2,Offer3,Agent,56.05058,Four-Door Car,Medsize,A
ZI47663,arizona,12741.84754,Yes,Basic,Bachelor,1/7/11,Employed,F,73054,Urban,Married,106,34.0,36,1.0,2,Personal Auto,Personal L2,Offer1,Branch,419.365958,SUV,Medsize,A
WE97690,oregon,2803.59608,No,Basic,Bachelor,2/16/11,Employed,F,60707,Urban,Married,70,2.0,24,0.0,1,Corporate Auto,Corporate L2,Offer2,Web,327.061103,Four-Door Car,Medsize,A
SS77718,california,9955.490835,No,Extended,Bachelor,1/12/11,Unemployed,M,0,Suburban,Single,96,1.0,79,0.0,2,Personal Auto,Personal L3,Offer2,Call Center,460.8,Four-Door Car,Large,A
PD11073,california,7614.830065,No,Extended,College,2/3/11,Employed,F,35045,Urban,Married,96,21.0,47,0.0,5,Personal Auto,Personal L3,Offer1,Agent,420.606785,Four-Door Car,Medsize,A
XZ54522,nevada,8810.89555,No,Premium,Bachelor,2/25/11,Employed,F,76266,Rural,Single,110,24.0,88,1.0,3,Personal Auto,Personal L1,Offer1,Branch,155.708627,Two-Door Car,Medsize,A
JK32620,nevada,2224.768,No,Basic,College,1/22/11,Unemployed,M,0,Suburban,Single,68,3.0,4,0.0,1,Personal Auto,Personal L3,Offer2,Web,326.4,Four-Door Car,Medsize,A
UZ80048,oregon,6185.9699,No,Extended,College,2/21/11,Retired,M,28001,Suburban,Married,83,15.0,42,0.0,5,Personal Auto,Personal L3,Offer3,Agent,438.778537,Two-Door Car,Large,A
TM25808,california,5565.693282,No,Basic,High School or Below,2/10/11,Employed,M,74720,Urban,Divorced,70,15.0,99,0.0,3,Personal Auto,Personal L3,Offer1,Agent,200.812425,Two-Door Car,Medsize,A
PW95813,oregon,2886.451602,Yes,Extended,High School or Below,1/20/11,Retired,F,10312,Suburban,Married,78,10.0,63,0.0,1,Personal Auto,Personal L1,Offer2,Agent,486.278557,Four-Door Car,Large,A
JP58047,oregon,8332.730557,No,Extended,College,1/27/11,Unemployed,M,0,Suburban,Married,79,7.0,72,0.0,2,Personal Auto,Personal L3,Offer2,Web,379.2,Four-Door Car,Medsize,A
YA10507,california,2471.528431,Yes,Basic,High School or Below,1/15/11,Employed,M,95697,Rural,Married,61,16.0,55,0.0,1,Special Auto,Special L3,Offer2,Agent,114.273025,Two-Door Car,Medsize,A
ZO44848,california,20864.30762,No,Basic,College,1/7/11,Unemployed,F,0,Urban,Married,61,22.0,94,0.0,2,Special Auto,Special L3,Offer1,Branch,216.08671,Four-Door Car,Medsize,A
XJ26467,california,6721.893743,No,Extended,College,1/29/11,Employed,F,36510,Urban,Married,84,10.0,36,0.0,6,Personal Auto,Personal L3,Offer1,Call Center,286.781601,Four-Door Car,Medsize,A
GI30974,oregon,2337.356699,No,Basic,Bachelor,2/13/11,Unemployed,M,0,Suburban,Single,65,31.0,52,0.0,1,Corporate Auto,Corporate L3,Offer2,Agent,468.0,Four-Door Car,Small,A
TF77410,arizona,4819.183706,No,Basic,College,2/2/11,Employed,M,74730,Suburban,Single,61,18.0,84,0.0,6,Personal Auto,Personal L3,Offer2,Branch,421.235276,Four-Door Car,Small,A
CM95716,california,8434.464067,No,Basic,Bachelor,2/3/11,Employed,M,44216,Rural,Married,71,24.0,36,0.0,2,Personal Auto,Personal L2,Offer1,Agent,72.205362,Four-Door Car,Large,A
KR54589,california,5881.813596,No,Basic,High School or Below,1/5/11,Employed,F,86812,Rural,Married,73,1.0,11,0.0,3,Personal Auto,Personal L3,Offer4,Agent,45.472477,Four-Door Car,Small,A
PH83205,oregon,2810.464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4.0,41,0.0,1,Corporate Auto,Corporate L3,Offer2,Agent,340.8,Two-Door Car,Medsize,A
BO21461,california,2859.799774,No,Basic,College,1/10/11,Employed,M,98879,Rural,Single,73,14.0,33,1.0,1,Personal Auto,Personal L3,Offer4,Call Center,108.667642,Four-Door Car,Medsize,A
WT21922,arizona,17738.2012,No,Basic,High School or Below,1/8/11,Employed,F,65348,Rural,Married,110,35.0,58,0.0,2,Corporate Auto,Corporate L1,Offer1,Branch,134.120531,Sports Car,Medsize,A
LK40971,california,7451.49202,No,Basic,Bachelor,1/24/11,Unemployed,M,0,Suburban,Single,107,6.0,63,0.0,8,Personal Auto,Personal L3,Offer1,Agent,770.4,SUV,Medsize,A
EZ71780,arizona,8807.486831,No,Extended,High School or Below,2/21/11,Disabled,F,26864,Suburban,Divorced,78,18.0,12,0.0,2,Special Auto,Special L1,Offer3,Agent,374.4,Four-Door Car,Medsize,A
SX26335,oregon,9552.926922,No,Extended,College,2/8/11,Employed,F,97732,Urban,Married,79,0.0,70,0.0,2,Personal Auto,Personal L3,Offer4,Branch,289.9122,Four-Door Car,Medsize,A
